sparse reward per epoch,sparse cumulative reward,pseudo reward per epoch
2,1124.0,-2.3105999999999995
3,1127.0,14.518200000000002
3,1130.0,12.476299999999998
2,1132.0,-0.3984999999999994
5,1137.0,35.3604
0,1137.0,-30.0149
4,1141.0,23.44259999999999
1,1142.0,-4.086800000000001
3,1145.0,10.588299999999998
0,1145.0,-16.762800000000002
5,1150.0,24.980199999999993
5,1155.0,34.5671
4,1159.0,4.338300000000003
1,1160.0,-13.055300000000003
6,1166.0,44.04159999999999
6,1172.0,45.7597
0,1172.0,-17.934200000000004
3,1175.0,11.089599999999999
3,1178.0,10.9276
3,1180.0,13.296999999999999
1,1181.0,-11.372800000000002
1,1182.0,-7.615999999999999
3,1185.0,11.976299999999998
2,1187.0,2.1877000000000004
2,1189.0,2.7484
3,1192.0,11.8277
3,1195.0,14.304899999999995
1,1196.0,-12.136899999999999
1,1197.0,-4.507899999999999
0,1197.0,-19.1638
3,1200.0,12.735100000000001
2,1202.0,-0.657299999999999
4,1206.0,12.442700000000002
0,1206.0,-18.439199999999992
4,1210.0,23.9299
2,1212.0,2.9842000000000013
1,1213.0,-10.0313
5,1218.0,34.0531
2,1220.0,2.450800000000001
3,1223.0,12.2239
0,1223.0,-27.787399999999998
1,1224.0,-7.5089
3,1227.0,15.327000000000004
3,1230.0,13.061299999999997
4,1234.0,24.6007
1,1235.0,-11.300699999999997
4,1239.0,24.9106
5,1244.0,32.93600000000001
2,1246.0,6.265000000000001
3,1249.0,14.8142
3,1252.0,10.2388
5,1257.0,35.607700000000015
2,1259.0,-1.0784000000000014
3,1262.0,11.375399999999999
2,1264.0,4.480699999999999
1,1265.0,-10.154499999999999
3,1268.0,13.2268
2,1270.0,1.7133999999999985
4,1274.0,12.200800000000001
1,1275.0,-13.156099999999997
1,1276.0,-4.742800000000002
3,1279.0,11.437100000000003
6,1285.0,44.0311
5,1290.0,34.35059999999999
0,1290.0,-26.1381
3,1293.0,15.0895
1,1294.0,-8.4993
1,1295.0,-5.739500000000001
4,1299.0,27.118399999999998
4,1303.0,24.367700000000006
3,1306.0,16.166800000000002
2,1308.0,2.198000000000003
4,1311.0,21.686399999999995
3,1314.0,8.472100000000006
4,1318.0,25.781700000000004
1,1319.0,-8.547100000000002
3,1322.0,11.3925
5,1327.0,35.36459999999999
3,1330.0,13.358900000000007
2,1332.0,1.8789000000000002
2,1334.0,-5.029500000000002
5,1339.0,35.353799999999985
3,1342.0,13.322800000000003
1,1343.0,-12.5873
4,1346.0,21.711700000000008
6,1352.0,43.57679999999999
4,1356.0,24.6147
2,1358.0,3.8591999999999986
5,1363.0,29.514600000000005
6,1369.0,43.229600000000005
2,1371.0,3.986000000000001
2,1373.0,0.6063999999999946
6,1379.0,43.04489999999999
3,1382.0,15.8946
1,1383.0,-16.311300000000003
2,1385.0,2.205200000000001
4,1389.0,22.16010000000001
2,1391.0,2.967999999999998
4,1395.0,23.245800000000006
2,1397.0,11.930100000000007
0,1397.0,-26.598899999999997
3,1400.0,8.544400000000001
2,1402.0,1.4909000000000012
4,1406.0,22.6905
2,1408.0,-3.130699999999997
2,1410.0,3.3002000000000002
3,1413.0,2.743699999999999
3,1416.0,12.632899999999998
0,1416.0,-20.9325
3,1419.0,10.039900000000006
0,1419.0,-20.9862
3,1422.0,3.702600000000006
5,1427.0,34.449900000000014
2,1429.0,-12.31649999999999
0,1429.0,-19.254700000000003
4,1433.0,23.118599999999997
2,1435.0,-0.8623999999999994
0,1435.0,-22.6431
3,1438.0,16.447099999999992
4,1442.0,12.123100000000006
0,1442.0,-19.193699999999996
2,1443.0,6.8539
7,1450.0,55.858999999999995
1,1451.0,-9.397999999999998
2,1453.0,7.212300000000001
2,1455.0,-3.605799999999998
3,1458.0,4.359399999999998
2,1460.0,0.8978000000000035
6,1465.0,47.077799999999996
2,1467.0,-1.1657000000000002
3,1470.0,17.693800000000007
1,1471.0,-7.135200000000002
5,1476.0,31.81650000000001
1,1477.0,-8.948299999999998
3,1480.0,12.894900000000005
5,1485.0,34.519099999999966
5,1490.0,28.540300000000002
1,1491.0,-16.025900000000004
6,1497.0,28.93470000000001
3,1500.0,13.163599999999992
0,1500.0,-22.741100000000003
3,1503.0,10.233100000000004
3,1506.0,12.504499999999991
2,1508.0,3.6568000000000027
2,1510.0,1.8316999999999999
4,1514.0,25.410000000000004
3,1517.0,15.865199999999993
2,1519.0,1.1409999999999973
2,1521.0,4.128999999999997
1,1522.0,-5.688600000000001
1,1523.0,-10.478900000000001
2,1525.0,7.442500000000001
0,1525.0,-22.565300000000008
0,1525.0,-15.1145
2,1527.0,0.9728999999999998
2,1529.0,0.3904000000000003
5,1534.0,32.9482
1,1535.0,-11.0722
4,1539.0,24.507099999999998
2,1541.0,-1.5486000000000004
1,1542.0,-11.3558
2,1544.0,3.4652999999999983
1,1545.0,-14.688700000000003
3,1548.0,4.912800000000007
1,1549.0,-11.920299999999997
3,1552.0,9.905399999999993
4,1556.0,26.784899999999997
3,1558.0,15.768899999999999
4,1562.0,25.835
3,1565.0,13.0855
1,1566.0,-11.059399999999998
3,1569.0,4.765900000000001
2,1571.0,-8.3228
2,1573.0,-0.16219999999999754
0,1573.0,-19.054300000000005
1,1574.0,-9.846400000000001
3,1577.0,14.472599999999998
2,1579.0,3.614599999999997
4,1583.0,5.5756
4,1587.0,12.389100000000008
3,1590.0,16.3293
1,1591.0,-7.568899999999999
5,1596.0,30.80410000000001
3,1599.0,11.527000000000003
0,1599.0,-17.607300000000002
2,1601.0,-0.08429999999999988
2,1603.0,1.7293999999999998
1,1604.0,-13.131000000000006
2,1606.0,3.2127999999999983
2,1608.0,-8.677799999999998
3,1611.0,12.059200000000015
2,1613.0,4.9018000000000015
1,1614.0,-12.6267
1,1615.0,-11.5595
3,1618.0,12.52279999999999
3,1621.0,9.8612
3,1624.0,16.4961
1,1625.0,-11.114199999999997
3,1628.0,15.467699999999999
3,1631.0,10.616899999999994
3,1634.0,11.8291
2,1636.0,2.593899999999999
1,1637.0,-9.6458
3,1640.0,11.390899999999998
6,1646.0,40.1718
0,1646.0,-24.209399999999995
3,1649.0,14.196499999999997
6,1655.0,31.714399999999998
3,1658.0,15.228999999999997
2,1660.0,-2.882600000000003
2,1662.0,-7.469699999999996
1,1663.0,-4.711999999999999
2,1665.0,3.458600000000001
3,1668.0,11.5537
2,1670.0,1.6760000000000008
3,1673.0,13.793299999999999
2,1675.0,4.304300000000002
5,1680.0,23.741500000000002
4,1684.0,25.940900000000003
4,1688.0,13.687
2,1690.0,5.929599999999998
0,1690.0,-23.02699999999999
0,1690.0,-22.294000000000004
1,1691.0,-11.746799999999999
3,1694.0,13.936899999999994
3,1697.0,4.9054
4,1701.0,25.18349999999999
5,1706.0,17.29729999999999
3,1709.0,15.811599999999995
4,1713.0,23.135000000000005
2,1715.0,-4.499300000000001
5,1720.0,19.369899999999994
2,1722.0,1.4171999999999978
5,1727.0,36.2702
2,1729.0,4.8302
0,1729.0,-20.653000000000002
1,1730.0,-5.983700000000004
0,1730.0,-23.1702
1,1731.0,-10.9604
5,1736.0,31.2351
2,1738.0,3.4207000000000023
5,1743.0,24.90769999999999
3,1746.0,-2.1925000000000017
4,1750.0,21.0685
3,1753.0,13.467600000000008
0,1753.0,-19.312099999999997
2,1755.0,1.8413999999999993
1,1756.0,-4.393899999999996
0,1756.0,-21.194300000000002
1,1757.0,-5.2586
5,1762.0,36.00459999999999
5,1767.0,23.8883
3,1770.0,17.191900000000004
2,1772.0,1.9858000000000002
8,1780.0,64.21249999999998
3,1783.0,18.9251
4,1787.0,20.783299999999997
1,1788.0,-5.293499999999999
4,1792.0,24.80810000000001
4,1796.0,20.570400000000006
1,1797.0,-7.4853
5,1802.0,33.82380000000001
0,1802.0,-23.500699999999995
3,1805.0,17.814099999999996
3,1808.0,3.9825000000000017
1,1809.0,-13.320099999999996
3,1812.0,14.857800000000005
2,1814.0,0.7999999999999992
2,1816.0,-0.3173000000000009
3,1819.0,12.1531
8,1827.0,66.84149999999998
3,1830.0,11.60850000000001
2,1832.0,-1.601500000000005
1,1833.0,-15.418100000000003
1,1834.0,-16.4342
2,1836.0,-3.421400000000002
6,1842.0,42.96090000000001
6,1848.0,22.179100000000002
2,1850.0,-1.2637999999999985
6,1856.0,41.953599999999994
0,1856.0,-14.718999999999998
2,1858.0,5.3964
4,1862.0,23.0047
3,1865.0,10.1833
3,1868.0,13.5096
2,1870.0,3.0204000000000057
4,1874.0,23.674300000000002
2,1876.0,0.07909999999999977
4,1880.0,23.903999999999993
2,1882.0,3.4085000000000023
0,1882.0,-19.130000000000003
1,1883.0,-7.129100000000001
3,1886.0,8.997900000000005
4,1890.0,20.690700000000007
4,1894.0,19.8739
2,1896.0,-4.905900000000001
1,1897.0,-13.984599999999995
3,1900.0,10.616600000000002
5,1905.0,25.7214
8,1913.0,63.3627
6,1919.0,36.73830000000001
3,1922.0,11.453699999999998
1,1923.0,-9.885400000000004
4,1927.0,22.161
5,1932.0,35.22169999999999
7,1939.0,56.733399999999996
5,1944.0,36.1061
3,1947.0,16.013600000000007
2,1949.0,-0.009399999999999353
3,1952.0,12.849499999999997
2,1954.0,1.5115000000000065
1,1955.0,-4.740800000000001
3,1958.0,12.395599999999995
2,1960.0,4.467999999999999
5,1965.0,30.28360000000001
2,1967.0,4.1591
2,1969.0,1.249999999999999
4,1973.0,4.964400000000002
2,1975.0,0.5898999999999988
1,1976.0,-6.347
5,1981.0,35.260900000000014
5,1986.0,31.884399999999992
7,1993.0,54.8028
8,2001.0,64.68880000000001
4,2004.0,26.272100000000005
0,2004.0,-19.035400000000013
1,2005.0,-7.548500000000001
5,2010.0,35.480599999999995
4,2013.0,22.29850000000001
2,2015.0,4.318300000000002
2,2017.0,-0.7108999999999996
4,2021.0,27.20839999999999
1,2022.0,-2.7975999999999996
0,2022.0,-19.9163
0,2022.0,-23.925300000000004
3,2025.0,6.552099999999999
4,2029.0,24.221699999999995
6,2035.0,32.8523
0,2035.0,-14.9417
1,2036.0,-7.208099999999999
2,2038.0,6.6358
2,2040.0,-1.7380000000000018
5,2045.0,35.4408
4,2049.0,20.143099999999993
2,2051.0,3.9669999999999974
3,2054.0,16.075199999999995
5,2059.0,25.896200000000004
2,2061.0,-3.6557000000000035
6,2067.0,45.8913
2,2069.0,0.6360000000000036
5,2074.0,32.06269999999999
5,2079.0,31.366500000000006
2,2081.0,3.8644
4,2085.0,9.524200000000002
5,2090.0,35.9557
3,2093.0,10.535199999999998
2,2095.0,2.482799999999997
5,2100.0,36.0238
0,2100.0,-20.354599999999994
4,2104.0,25.517100000000003
2,2106.0,4.044299999999998
2,2108.0,2.9583999999999984
1,2109.0,-23.336599999999994
5,2113.0,36.99190000000001
1,2114.0,-14.806699999999998
2,2116.0,2.047799999999998
1,2117.0,-11.194500000000001
3,2120.0,15.630899999999999
5,2125.0,38.005499999999984
7,2132.0,43.4633
0,2132.0,-26.951999999999995
0,2132.0,-22.43569999999999
6,2138.0,32.84500000000001
3,2141.0,10.152200000000004
2,2143.0,2.7523000000000026
5,2148.0,34.736000000000004
4,2152.0,23.14969999999999
3,2155.0,1.8437000000000008
0,2155.0,-15.837299999999999
3,2158.0,12.461199999999996
2,2160.0,-0.19549999999999973
3,2162.0,9.468
1,2163.0,-9.460300000000002
5,2168.0,33.7425
1,2169.0,-14.23470000000001
6,2175.0,33.19020000000001
2,2177.0,-4.059599999999999
0,2177.0,-18.747299999999992
3,2180.0,9.631499999999999
4,2184.0,13.350299999999999
1,2185.0,-12.834599999999995
4,2189.0,20.988899999999997
5,2194.0,23.54350000000001
0,2194.0,-17.856899999999992
4,2197.0,22.6779
6,2203.0,46.298700000000004
7,2210.0,56.2793
4,2214.0,18.98690000000001
1,2215.0,-12.959800000000001
3,2218.0,18.145799999999998
3,2221.0,12.538700000000006
4,2225.0,23.2454
2,2227.0,0.8960000000000011
0,2227.0,-34.2483
4,2231.0,24.038300000000007
2,2233.0,-15.422099999999999
6,2239.0,38.64950000000001
4,2243.0,11.4436
2,2245.0,0.5342
8,2253.0,54.18359999999999
0,2253.0,-22.188000000000006
5,2257.0,36.17000000000001
3,2260.0,14.107399999999995
1,2261.0,-18.2473
4,2265.0,17.829000000000004
1,2266.0,-9.233300000000002
3,2269.0,7.583399999999997
0,2269.0,-18.298499999999994
6,2275.0,47.32550000000001
6,2281.0,44.69470000000001
2,2283.0,7.520100000000002
0,2283.0,-22.664500000000007
1,2284.0,-6.493200000000003
3,2287.0,8.973799999999997
1,2288.0,-7.568300000000001
3,2291.0,12.194099999999995
5,2296.0,34.261399999999995
4,2300.0,11.487000000000002
2,2302.0,-19.6074
3,2305.0,14.021900000000002
6,2311.0,35.84870000000001
5,2316.0,33.1732
1,2317.0,-9.5993
3,2320.0,-2.1263999999999945
2,2322.0,7.385599999999999
4,2326.0,22.209999999999997
2,2328.0,3.471899999999997
4,2331.0,20.6256
5,2336.0,0.5170999999999997
4,2340.0,21.1683
4,2344.0,22.126200000000004
3,2347.0,9.5107
1,2348.0,-5.802200000000002
3,2351.0,14.844400000000002
2,2353.0,2.9632999999999985
5,2358.0,34.6226
6,2364.0,41.5931
3,2367.0,11.619800000000007
