pseudo reward per epoch,reward per epoch,cumulative reward
-76.47759999999988,0,498.0
-72.57630000000002,1,499.0
-53.20399999999983,0,499.0
-66.91059999999982,1,500.0
-84.61319999999981,0,500.0
-85.13799999999988,0,500.0
-64.63389999999978,0,500.0
-67.28000000000002,0,500.0
-91.42469999999965,0,500.0
-86.13910000000001,1,501.0
-143.63139999999999,0,501.0
-102.7343999999999,0,501.0
-135.93270000000035,0,501.0
-47.33229999999981,0,501.0
-44.24389999999986,0,501.0
-33.14979999999996,0,501.0
-100.80329999999967,0,501.0
-75.32700000000013,1,502.0
-102.3839999999997,0,502.0
-69.32269999999974,0,502.0
-103.50860000000004,0,502.0
-70.34629999999993,0,502.0
-71.40500000000024,0,502.0
-146.2251999999997,0,502.0
-117.1961000000001,0,502.0
-32.717999999999954,0,502.0
-157.01680000000042,0,502.0
-71.57069999999992,1,503.0
-114.19580000000038,0,503.0
-86.34580000000007,0,503.0
-86.59450000000015,0,503.0
-107.07130000000059,0,503.0
-75.94310000000004,0,503.0
-72.0132000000001,0,503.0
-80.54859999999998,0,503.0
-54.57820000000004,0,503.0
-85.68559999999975,0,503.0
-54.659100000000095,0,503.0
-36.15039999999993,0,503.0
-97.6987000000002,0,503.0
-71.12920000000014,0,503.0
-104.23909999999972,0,503.0
-26.584500000000094,0,503.0
